sku_id,snapshot_date,week_of_year,month,quarter,category,brand_tier,product_age_days,units_in_stock,units_sold_last_week,units_sold_last_4wks,units_sold_last_12wks,demand_trend,demand_volatility_cv,seasonal_index,reorder_point,safety_stock,economic_order_qty,days_of_stock_remaining,last_replenishment_days_ago,pending_order_units,supplier_id,supplier_lead_time_days,supplier_reliability_score,purchase_price,selling_price,gross_margin_pct,discount_pct,promotion_active,competitor_price_ratio,return_rate_pct,customer_rating,num_reviews,search_rank,click_through_rate_pct,conversion_rate_pct,warehouse_zone,storage_cost_per_unit_day,fulfillment_time_days,overstock_units,stockout_risk
SKU-0078,2023-10-30,44,10,4,electronics,mid,1188,51,12.6,9.0,13.2,stable,0.606,0.611,41,22,421,26.8,12,0,SUP-10,15,94.3,3985.4,6177.37,35.5,0.0,0,1.072,2.6,3.1,342.0,95,2.91,0.87,A,0.626,0.5,0,1
SKU-0079,2023-10-30,44,10,4,food,budget,855,76,48.3,9.9,13.8,increasing,0.628,0.611,31,14,77,10.9,43,0,SUP-06,12,79.7,135.31,175.9,23.1,9.8,1,0.802,3.1,3.8,549.0,185,3.54,6.42,A,0.719,2.0,14,1
SKU-0080,2023-10-30,44,10,4,clothing,mid,1148,199,23.9,21.0,16.5,increasing,0.795,0.611,161,92,368,56.7,15,0,SUP-03,23,76.2,1260.81,1954.26,35.5,20.8,1,1.094,13.6,,293.0,172,3.56,4.26,C,0.604,2.6,0,1
SKU-0081,2023-10-30,44,10,4,home,mid,792,105,5.2,25.3,17.8,decreasing,0.738,0.611,69,40,256,124.7,39,0,SUP-14,8,84.9,652.45,1011.3,35.5,0.0,0,1.044,15.3,4.3,,50,3.82,4.73,B,0.785,1.7,0,1
SKU-0082,2023-10-30,44,10,4,toys,budget,1140,215,17.8,22.5,17.1,stable,0.873,0.611,102,51,578,81.2,51,510,SUP-07,16,84.1,327.53,425.79,23.1,0.0,0,1.174,5.8,3.7,615.0,88,2.93,5.41,C,0.059,,11,1
SKU-0083,2023-10-30,44,10,4,clothing,budget,856,215,15.8,23.8,17.2,stable,0.804,0.611,120,59,313,91.2,20,0,SUP-03,18,81.6,839.74,1091.66,23.1,9.3,1,1.149,7.3,4.4,998.0,181,4.56,1.54,C,0.63,,0,1
SKU-0084,2023-10-30,44,10,4,beauty,premium,1222,179,29.9,15.7,17.3,increasing,0.69,0.611,103,58,504,40.9,4,0,SUP-03,20,89.8,614.86,1198.98,48.7,16.4,1,1.192,12.7,3.7,567.0,35,2.06,3.52,B,0.109,4.4,0,1
SKU-0085,2023-10-30,44,10,4,electronics,mid,1472,72,16.1,17.2,18.7,decreasing,0.578,0.611,36,19,1059,30.0,21,0,SUP-06,7,,5052.14,7830.82,35.5,30.8,1,1.068,11.9,3.5,889.0,62,3.33,3.44,B,0.232,2.7,0,1
SKU-0086,2023-10-30,44,10,4,clothing,budget,491,61,5.3,19.9,17.1,decreasing,0.581,0.611,40,20,460,71.4,25,329,SUP-09,7,90.3,1404.56,1825.93,23.1,15.9,1,0.935,13.6,4.7,431.0,153,3.5,3.43,A,0.404,2.3,0,1
SKU-0087,2023-10-30,44,10,4,beauty,budget,577,70,35.7,16.8,16.8,increasing,0.649,0.611,28,16,594,13.5,16,0,SUP-06,5,93.2,785.89,1021.66,23.1,0.0,0,0.807,1.9,3.2,449.0,101,5.12,3.98,A,0.107,2.4,14,0
SKU-0088,2023-10-30,44,10,4,clothing,budget,1306,69,15.4,21.7,19.5,decreasing,0.541,0.611,75,38,289,30.1,17,238,SUP-02,12,81.4,587.56,763.83,23.1,23.8,1,0.863,1.9,4.5,403.0,146,5.1,4.64,A,0.469,2.9,0,0
SKU-0089,2023-10-30,44,10,4,home,mid,1190,347,27.7,18.1,20.2,increasing,0.565,0.611,121,67,257,85.5,1,0,SUP-10,21,61.2,327.67,507.89,35.5,0.0,0,1.167,7.1,3.9,655.0,113,4.25,4.21,A,0.273,0.9,105,1
SKU-0090,2023-10-30,44,10,4,home,mid,673,149,10.4,21.0,21.1,decreasing,0.45,0.611,123,72,279,93.7,45,0,SUP-07,17,74.6,777.8,1205.59,35.5,0.0,0,1.006,6.5,4.1,937.0,191,3.67,2.55,B,0.651,3.7,0,1
SKU-0091,2023-10-30,44,10,4,electronics,mid,1129,401,3.8,22.3,21.0,decreasing,0.501,0.611,142,78,1525,365.0,47,0,SUP-08,20,90.0,6512.4,10094.22,35.5,0.0,0,0.938,13.9,3.7,1161.0,77,0.79,4.8,C,0.185,1.4,117,0
SKU-0092,2023-10-30,44,10,4,sports,premium,1053,244,11.0,14.3,17.2,decreasing,0.614,0.611,92,49,297,145.4,11,0,SUP-05,21,95.8,941.81,1836.53,48.7,0.0,0,0.927,6.3,3.8,1157.0,48,3.79,2.59,C,0.47,1.8,60,1
SKU-0093,2023-10-30,44,10,4,sports,budget,662,281,28.4,13.2,16.2,increasing,0.655,0.611,109,64,264,67.6,16,152,SUP-14,24,89.6,904.79,1176.23,23.1,0.0,0,1.208,10.1,4.7,974.0,6,4.16,4.13,C,0.529,4.8,63,1
SKU-0094,2023-10-30,44,10,4,food,premium,560,38,36.9,13.4,18.1,increasing,0.645,0.611,30,17,100,7.1,19,0,SUP-12,7,61.1,101.21,197.36,48.7,0.0,0,1.121,8.9,4.7,1093.0,129,1.73,3.06,A,0.422,3.1,0,1
SKU-0095,2023-10-30,44,10,4,electronics,budget,393,264,9.1,20.0,19.7,decreasing,0.556,0.611,111,62,1127,189.2,45,0,SUP-12,17,71.3,6840.27,8892.35,23.1,22.8,1,1.2,3.8,4.2,1091.0,12,1.47,5.16,C,0.327,2.1,42,0
SKU-0096,2023-10-30,44,10,4,home,premium,1387,316,6.6,21.3,19.1,decreasing,0.612,0.611,115,60,264,304.1,51,0,SUP-02,18,98.3,274.53,535.33,48.7,0.0,0,1.245,10.4,3.3,193.0,136,2.4,3.63,B,0.255,1.0,86,0
SKU-0097,2023-10-30,44,10,4,clothing,mid,759,187,5.2,20.2,17.2,decreasing,0.689,0.611,77,39,390,223.3,11,0,SUP-11,13,98.3,1088.79,1687.62,35.5,0.0,0,1.058,9.6,3.8,941.0,92,0.58,2.17,A,0.444,3.5,33,0
SKU-0098,2023-10-30,44,10,4,home,mid,669,74,19.1,14.4,16.3,increasing,0.809,0.611,69,36,230,26.1,34,0,SUP-14,16,86.5,612.74,949.75,35.5,17.3,1,0.951,6.5,3.8,415.0,175,2.83,2.65,C,0.515,2.2,0,1
SKU-0099,2023-10-30,44,10,4,beauty,budget,587,103,13.1,10.0,17.4,decreasing,0.752,0.611,45,24,208,52.1,35,166,SUP-11,15,78.1,298.87,388.53,23.1,0.0,0,1.036,7.7,3.4,322.0,155,2.49,2.41,B,0.207,3.2,13,0
SKU-0100,2023-10-30,44,10,4,food,premium,682,44,43.4,11.0,15.6,increasing,0.651,0.611,35,19,283,7.0,37,0,SUP-14,10,,661.62,1290.16,48.7,0.0,0,,9.3,3.3,,141,4.88,3.12,C,0.276,2.9,0,1
SKU-0001,2023-11-06,45,11,4,clothing,budget,1129,147,27.0,20.2,17.9,increasing,0.671,0.613,62,30,378,37.1,45,0,SUP-14,11,69.8,1234.36,1604.67,23.1,0.0,0,1.058,4.3,4.4,389.0,82,4.46,5.53,C,0.537,3.5,23,0
SKU-0002,2023-11-06,45,11,4,clothing,budget,403,279,23.1,25.7,17.8,increasing,0.672,0.613,119,71,620,82.1,26,599,SUP-13,13,67.6,1320.16,1716.21,23.1,0.0,0,1.133,7.1,3.7,368.0,65,3.87,2.65,C,0.266,2.4,41,0
SKU-0003,2023-11-06,45,11,4,food,premium,696,181,24.1,26.7,18.9,increasing,0.655,0.613,182,94,414,51.1,27,312,SUP-07,23,89.7,581.24,1133.42,48.7,31.4,1,0.836,10.6,4.6,,11,0.1,5.31,B,0.274,2.1,0,1
SKU-0004,2023-11-06,45,11,4,clothing,mid,1322,32,14.0,29.4,20.6,decreasing,0.573,0.613,30,17,403,15.2,59,0,SUP-12,3,72.0,625.39,969.35,35.5,0.0,0,1.172,2.8,4.7,145.0,192,3.09,3.37,B,0.345,3.3,0,0
SKU-0005,2023-11-06,45,11,4,clothing,mid,1354,104,19.8,22.0,20.8,stable,0.507,0.613,153,90,276,35.5,18,0,SUP-04,20,87.7,619.12,959.64,35.5,23.8,1,0.855,6.3,4.5,1185.0,102,4.11,3.82,C,0.555,3.3,0,1
SKU-0006,2023-11-06,45,11,4,books,mid,1169,121,6.1,20.2,20.1,decreasing,0.389,0.613,55,26,376,124.9,53,250,SUP-07,10,63.8,488.08,756.52,35.5,0.0,0,0.995,12.9,3.7,384.0,135,7.29,1.99,B,0.209,4.6,11,0
SKU-0007,2023-11-06,45,11,4,toys,budget,794,99,9.7,16.0,17.5,decreasing,0.494,0.613,86,49,186,66.4,14,115,SUP-07,16,82.6,522.25,678.92,23.1,0.0,0,0.872,13.8,4.4,73.0,106,4.16,3.4,C,0.752,1.1,0,1
SKU-0008,2023-11-06,45,11,4,clothing,mid,1221,35,13.7,12.4,17.6,decreasing,0.522,0.613,29,17,679,17.0,13,0,SUP-08,7,90.3,1010.24,1565.87,35.5,0.0,0,1.026,10.4,4.2,303.0,98,3.09,0.2,B,0.075,2.5,0,0
SKU-0009,2023-11-06,45,11,4,books,premium,375,172,17.5,12.3,18.2,stable,0.404,0.613,78,45,219,66.3,6,172,SUP-15,19,71.2,370.21,721.91,48.7,0.0,0,1.001,18.0,3.9,1091.0,57,3.33,3.4,B,0.291,2.0,16,1
SKU-0010,2023-11-06,45,11,4,clothing,premium,1319,32,15.8,11.7,19.2,decreasing,0.369,0.613,16,8,758,13.6,18,596,SUP-01,5,78.8,1298.41,2531.9,48.7,15.6,1,1.137,9.1,4.1,1190.0,81,3.71,3.05,A,0.073,1.5,0,0
SKU-0011,2023-11-06,45,11,4,electronics,budget,623,82,3.9,14.2,18.9,decreasing,0.349,0.613,50,26,914,124.7,55,0,SUP-06,12,70.8,4537.37,5898.58,23.1,0.0,0,,11.7,4.1,849.0,134,4.23,7.4,B,0.231,1.4,0,0
SKU-0012,2023-11-06,45,11,4,electronics,premium,781,46,10.8,12.7,18.2,decreasing,0.413,0.613,24,11,1192,27.9,48,720,SUP-14,7,90.4,7361.17,14354.28,48.7,32.1,1,1.097,2.9,4.0,613.0,188,5.74,5.23,B,0.196,0.5,0,1
SKU-0013,2023-11-06,45,11,4,electronics,mid,860,107,11.4,12.0,15.5,decreasing,0.426,0.613,84,45,419,61.8,7,0,SUP-06,23,73.6,2613.52,4050.96,35.5,0.0,0,1.027,15.9,4.4,600.0,76,3.15,3.72,A,0.55,0.9,0,1
SKU-0014,2023-11-06,45,11,4,beauty,budget,1157,65,34.2,10.5,14.2,increasing,0.387,0.613,30,15,221,13.0,26,0,SUP-02,10,70.4,690.78,898.01,23.1,0.0,0,0.819,15.6,4.3,822.0,138,1.58,2.11,A,0.455,2.3,5,0
SKU-0015,2023-11-06,45,11,4,electronics,budget,509,260,4.6,15.1,15.1,decreasing,0.571,0.613,87,42,1116,341.6,5,608,SUP-14,21,62.3,6937.39,9018.61,23.1,0.0,0,0.969,15.1,4.2,121.0,61,3.95,2.95,C,0.253,1.4,86,0
SKU-0016,2023-11-06,45,11,4,home,premium,608,237,12.0,15.3,13.5,decreasing,0.635,0.613,109,63,694,130.6,3,0,SUP-06,21,99.0,685.15,1336.04,48.7,16.6,1,1.165,17.3,3.3,391.0,48,4.2,2.04,B,0.058,,19,0
SKU-0017,2023-11-06,45,11,4,electronics,mid,705,56,7.6,15.6,13.3,decreasing,0.646,0.613,53,31,809,47.2,57,558,SUP-01,10,77.0,7486.68,11604.35,35.5,11.2,1,0.922,6.7,3.6,318.0,122,2.44,0.95,A,0.547,,0,1
SKU-0018,2023-11-06,45,11,4,books,budget,1033,115,20.1,14.6,12.3,increasing,0.717,0.613,113,63,516,38.6,24,329,SUP-04,24,96.8,553.23,719.2,23.1,0.0,0,,9.7,4.2,462.0,108,3.67,4.24,C,0.085,0.5,0,1
SKU-0019,2023-11-06,45,11,4,food,premium,461,10,47.6,11.1,13.5,increasing,0.71,0.613,9,4,268,1.5,50,218,SUP-05,3,69.9,682.19,1330.27,48.7,0.0,0,1.056,8.1,3.7,703.0,182,3.5,0.33,C,0.322,3.0,0,1
SKU-0020,2023-11-06,45,11,4,clothing,mid,357,84,12.9,21.8,16.6,decreasing,0.752,0.613,38,19,468,43.2,18,428,SUP-01,6,68.6,896.49,1389.56,35.5,0.0,0,1.006,4.5,3.3,195.0,26,4.63,2.99,B,0.27,4.5,8,0
SKU-0021,2023-11-06,45,11,4,books,budget,1054,43,24.7,22.1,16.5,increasing,0.735,0.613,32,16,273,11.9,5,160,SUP-03,5,71.6,676.55,879.52,23.1,12.2,1,0.9,10.5,3.9,292.0,63,3.43,4.97,C,0.62,3.8,0,1
SKU-0022,2023-11-06,45,11,4,sports,budget,882,57,11.0,26.3,17.1,decreasing,0.666,0.613,59,33,794,34.0,43,0,SUP-08,7,74.9,726.63,944.62,23.1,22.4,1,1.128,17.1,,588.0,160,4.4,3.83,B,0.085,2.4,0,1
SKU-0023,2023-11-06,45,11,4,clothing,budget,1005,217,34.4,24.0,16.7,increasing,0.731,0.613,114,59,480,43.2,10,0,SUP-04,16,76.1,1343.58,1746.65,23.1,0.0,0,0.848,10.4,3.9,296.0,79,2.57,1.89,C,0.429,3.0,0,1
SKU-0024,2023-11-06,45,11,4,beauty,budget,1442,349,50.8,20.8,19.3,increasing,0.604,0.613,121,62,296,47.4,49,0,SUP-12,20,65.0,487.67,633.97,23.1,0.0,0,1.002,17.7,3.8,219.0,18,4.67,2.3,A,0.352,0.6,107,1
SKU-0025,2023-11-06,45,11,4,electronics,budget,840,515,17.8,30.2,22.6,decreasing,0.593,0.613,194,103,556,194.6,58,374,SUP-15,21,93.4,2454.75,3191.18,23.1,13.9,1,1.023,12.6,3.6,759.0,161,1.08,3.91,C,0.741,3.1,127,1
SKU-0026,2023-11-06,45,11,4,books,budget,1089,425,26.8,28.5,23.2,increasing,0.521,0.613,165,92,139,108.2,34,0,SUP-09,18,86.8,166.08,215.9,23.1,10.2,1,1.112,3.5,3.7,1189.0,158,1.95,2.15,C,0.762,3.7,95,1
SKU-0027,2023-11-06,45,11,4,home,budget,536,238,22.2,32.5,22.5,stable,0.497,0.613,159,80,447,72.9,16,426,SUP-15,17,88.6,421.51,547.96,23.1,0.0,0,0.92,5.7,4.4,986.0,190,0.1,1.68,C,0.205,1.6,0,1
SKU-0028,2023-11-06,45,11,4,sports,mid,813,83,16.3,29.4,24.0,decreasing,0.48,0.613,83,49,331,34.2,4,299,SUP-06,8,74.3,399.71,619.55,35.5,0.0,0,1.092,3.5,4.2,567.0,142,5.34,1.73,C,0.326,1.7,0,1
SKU-0029,2023-11-06,45,11,4,clothing,mid,1094,32,16.8,20.8,24.4,decreasing,0.457,0.613,46,22,394,12.8,11,0,SUP-09,8,79.2,926.24,1435.67,35.5,0.0,0,1.178,13.3,4.1,1004.0,94,4.15,2.11,A,0.379,3.8,0,0
SKU-0030,2023-11-06,45,11,4,books,mid,1349,243,23.8,20.5,25.1,stable,0.49,0.613,134,70,164,69.5,11,145,SUP-11,22,65.4,146.05,226.38,35.5,0.0,0,0.957,9.2,3.5,377.0,11,1.95,1.71,C,0.342,4.3,0,1
SKU-0031,2023-11-06,45,11,4,sports,mid,1479,69,25.9,19.8,25.4,stable,0.418,0.613,102,60,299,18.2,26,0,SUP-12,15,94.4,1116.32,1730.3,35.5,0.0,0,0.892,1.3,4.4,391.0,129,3.99,6.51,A,0.767,2.6,0,1
SKU-0032,2023-11-06,45,11,4,electronics,mid,378,363,5.7,20.7,23.6,decreasing,0.418,0.613,130,74,736,365.0,54,683,SUP-06,19,71.0,6648.89,10305.78,35.5,0.0,0,1.091,9.6,,327.0,52,4.32,4.12,B,0.784,1.7,103,1
SKU-0033,2023-11-06,45,11,4,toys,budget,447,98,9.9,18.0,23.0,decreasing,0.331,0.613,76,42,190,64.5,39,117,SUP-12,13,95.3,438.9,570.57,23.1,25.1,1,1.242,8.9,3.4,229.0,166,5.54,4.3,B,0.68,3.6,0,1
SKU-0034,2023-11-06,45,11,4,clothing,premium,899,301,11.3,16.3,21.8,decreasing,0.389,0.613,123,67,202,175.2,9,0,SUP-15,24,77.9,434.53,847.33,48.7,0.0,0,0.82,11.5,4.3,197.0,143,2.86,2.15,C,0.536,2.5,55,1
SKU-0035,2023-11-06,45,11,4,home,budget,908,113,9.3,13.2,21.8,decreasing,0.407,0.613,64,36,164,79.1,6,0,SUP-04,15,,464.43,603.76,23.1,18.3,1,1.053,14.1,4.8,,120,4.56,1.85,B,0.711,2.4,0,1
SKU-0036,2023-11-06,45,11,4,clothing,budget,851,53,14.5,9.1,19.7,decreasing,0.45,0.613,60,33,227,24.4,13,130,SUP-11,21,83.8,1153.68,1499.78,23.1,0.0,0,0.998,14.2,4.3,957.0,183,1.65,2.81,B,0.628,3.3,0,1
SKU-0037,2023-11-06,45,11,4,beauty,premium,604,143,22.9,11.3,16.7,increasing,0.456,0.613,70,35,494,42.4,27,0,SUP-04,22,69.0,718.72,1401.5,48.7,0.0,0,0.907,11.3,4.5,1077.0,7,2.84,4.22,B,0.094,2.8,3,1
SKU-0038,2023-11-06,45,11,4,food,mid,610,85,15.0,14.5,17.1,decreasing,0.468,0.613,52,31,580,38.0,37,0,SUP-05,10,97.8,754.45,1169.4,35.5,0.0,0,1.163,6.7,3.3,499.0,44,3.94,2.33,A,0.092,4.0,0,1
SKU-0039,2023-11-06,45,11,4,home,budget,358,217,18.5,15.4,16.1,increasing,0.453,0.613,84,40,196,79.1,11,155,SUP-05,20,90.3,301.68,392.18,23.1,0.0,0,0.959,12.1,4.2,725.0,36,2.49,3.59,B,0.371,2.4,49,0
SKU-0040,2023-11-06,45,11,4,toys,budget,1118,74,20.4,17.7,15.8,increasing,0.385,0.613,32,17,213,24.6,59,0,SUP-10,6,82.4,586.26,762.14,23.1,0.0,0,1.179,1.6,4.1,757.0,160,1.6,3.27,B,0.713,2.1,10,0
SKU-0041,2023-11-06,45,11,4,beauty,premium,1046,109,16.5,19.2,16.2,stable,0.307,0.613,72,42,192,44.3,15,0,SUP-02,11,76.1,317.68,619.48,48.7,5.6,1,,3.8,4.5,983.0,35,5.1,3.76,C,0.509,3.3,0,0
SKU-0042,2023-11-06,45,11,4,home,budget,552,51,23.1,17.6,16.1,increasing,0.264,0.613,50,27,190,15.0,15,0,SUP-02,9,67.7,442.11,574.74,23.1,0.0,0,1.14,11.2,3.3,798.0,153,4.46,6.08,B,0.669,3.5,0,1
SKU-0043,2023-11-06,45,11,4,sports,mid,1300,103,17.3,19.6,16.1,stable,0.25,0.613,35,21,279,40.2,13,0,SUP-08,5,60.6,469.58,727.85,35.5,0.0,0,1.182,4.9,4.0,326.0,44,3.55,0.67,A,0.362,2.2,33,0
SKU-0044,2023-11-06,45,11,4,electronics,mid,1354,49,17.4,19.3,15.4,increasing,0.169,0.613,70,31,874,19.0,37,724,SUP-13,14,97.0,2629.39,4075.55,35.5,34.1,1,1.075,10.2,4.2,542.0,154,2.19,2.59,A,0.198,4.0,0,1
SKU-0045,2023-11-06,45,11,4,clothing,budget,1102,232,22.1,18.6,16.3,increasing,0.148,0.613,114,61,231,71.3,8,214,SUP-07,20,86.1,458.64,596.23,23.1,25.2,1,0.977,7.1,4.6,949.0,66,1.95,5.04,C,0.494,2.2,4,0
SKU-0046,2023-11-06,45,11,4,home,premium,1030,101,23.0,20.0,17.4,increasing,0.141,0.613,75,41,291,29.8,58,0,SUP-08,12,91.0,683.99,1333.78,48.7,0.0,0,0.807,14.7,5.0,255.0,4,5.19,1.76,A,0.495,2.5,0,1
SKU-0047,2023-11-06,45,11,4,clothing,premium,538,110,5.5,19.9,18.3,decreasing,0.129,0.613,62,36,638,123.5,9,347,SUP-07,9,72.6,970.78,1893.02,48.7,27.0,1,1.124,2.3,3.9,653.0,175,5.74,4.4,A,0.139,3.9,0,1
SKU-0048,2023-11-06,45,11,4,beauty,premium,532,85,30.4,17.0,18.0,increasing,0.297,0.613,30,15,254,19.1,6,183,SUP-01,6,64.9,140.9,274.76,48.7,17.2,1,1.174,14.9,4.2,184.0,93,1.87,2.55,A,0.107,3.7,25,0
SKU-0049,2023-11-06,45,11,4,home,mid,652,125,6.1,20.3,19.3,decreasing,0.348,0.613,86,43,162,129.6,33,0,SUP-04,15,71.7,302.89,469.48,35.5,22.4,1,0.906,9.4,3.4,339.0,104,3.63,2.52,A,0.731,1.0,0,1
SKU-0050,2023-11-06,45,11,4,food,mid,1017,96,34.3,16.3,17.9,increasing,0.446,0.613,64,34,375,19.2,56,0,SUP-03,13,80.9,305.69,473.82,35.5,0.0,0,1.236,16.8,3.9,144.0,80,2.97,5.18,C,0.101,4.4,0,1
SKU-0051,2023-11-06,45,11,4,beauty,budget,533,20,38.6,19.1,19.5,increasing,0.494,0.613,29,15,230,3.6,17,127,SUP-11,5,91.5,552.66,718.46,23.1,0.0,0,1.155,14.3,3.3,1005.0,111,6.98,3.0,A,0.616,4.3,0,1
SKU-0052,2023-11-06,45,11,4,food,mid,1223,258,36.8,27.3,21.2,increasing,0.515,0.613,132,66,251,48.1,30,0,SUP-08,17,64.8,582.08,902.22,35.5,0.0,0,1.194,12.8,4.5,239.0,188,4.43,7.02,B,0.783,3.4,0,0
SKU-0053,2023-11-06,45,11,4,food,budget,1099,212,47.4,28.9,22.6,increasing,0.495,0.613,128,70,360,30.9,33,206,SUP-15,14,77.1,643.31,836.3,23.1,0.0,0,0.996,8.5,5.0,906.0,155,1.98,6.2,C,0.441,2.0,0,0
SKU-0054,2023-11-06,45,11,4,beauty,budget,1470,60,30.0,39.3,25.2,increasing,0.513,0.613,56,28,781,13.7,28,0,SUP-13,5,76.6,699.28,909.06,23.1,0.0,0,0.997,17.4,4.0,105.0,170,3.69,3.32,B,0.131,1.8,0,0
SKU-0055,2023-11-06,45,11,4,books,mid,828,124,20.5,38.2,25.7,decreasing,0.494,0.613,100,56,319,41.0,35,0,SUP-01,8,91.7,135.41,209.89,35.5,0.0,0,0.923,9.9,3.5,519.0,16,2.99,4.23,A,0.15,2.2,0,1
SKU-0056,2023-11-06,45,11,4,food,mid,1481,181,44.5,33.7,26.0,increasing,0.385,0.613,215,124,185,28.0,3,0,SUP-14,19,79.9,216.32,335.3,35.5,0.0,0,1.222,3.8,3.1,64.0,153,2.81,4.83,C,0.66,1.7,0,1
SKU-0057,2023-11-06,45,11,4,sports,mid,504,220,18.3,35.6,28.3,decreasing,0.391,0.613,195,88,1014,81.1,56,919,SUP-01,21,66.2,1451.14,2249.27,35.5,29.6,1,1.015,15.6,4.6,483.0,172,4.6,5.83,C,0.147,1.8,0,1
SKU-0058,2023-11-06,45,11,4,toys,budget,1409,165,14.4,28.3,28.0,decreasing,0.289,0.613,162,93,207,76.5,40,0,SUP-14,17,67.7,190.69,247.9,23.1,5.7,1,1.131,10.6,,467.0,86,4.71,3.77,C,0.389,0.5,0,1
SKU-0059,2023-11-06,45,11,4,sports,budget,1277,187,8.2,24.4,27.2,decreasing,0.373,0.613,152,82,609,147.5,35,377,SUP-14,20,97.3,1432.74,1862.56,23.1,32.3,1,0.945,13.5,5.0,461.0,142,2.59,4.68,B,0.285,1.4,0,0
SKU-0060,2023-11-06,45,11,4,electronics,mid,623,69,14.8,21.3,27.5,decreasing,0.491,0.613,25,13,728,31.2,14,0,SUP-12,4,67.2,3185.9,4938.15,35.5,21.0,1,0.831,14.2,3.8,604.0,184,3.61,0.22,B,0.391,2.7,19,0
SKU-0061,2023-11-06,45,11,4,beauty,premium,1282,97,19.7,13.9,26.2,decreasing,0.548,0.613,93,55,279,33.3,45,235,SUP-08,19,63.3,671.49,1309.41,48.7,0.0,0,0.997,16.1,4.5,448.0,51,4.51,7.14,C,0.368,2.6,0,1
SKU-0062,2023-11-06,45,11,4,electronics,mid,889,11,14.9,14.3,27.3,decreasing,0.495,0.613,14,8,1366,4.9,12,0,SUP-10,3,75.6,6069.51,9407.74,35.5,0.0,0,0.951,15.8,3.9,249.0,144,5.07,4.22,A,0.135,1.5,0,1
SKU-0063,2023-11-06,45,11,4,clothing,premium,339,56,10.0,14.4,25.7,decreasing,0.523,0.613,52,23,248,36.8,14,0,SUP-10,14,64.6,682.21,1330.31,48.7,0.0,0,1.176,17.0,4.1,789.0,11,2.91,5.57,B,0.494,2.6,0,1
SKU-0064,2023-11-06,45,11,4,toys,budget,723,317,13.1,14.8,23.3,decreasing,0.586,0.613,120,69,245,161.3,38,0,SUP-03,24,71.4,155.64,202.33,23.1,0.0,0,0.988,13.9,4.1,106.0,105,2.27,6.82,C,0.111,2.5,77,1
SKU-0065,2023-11-06,45,11,4,electronics,budget,992,160,6.9,14.4,21.3,decreasing,0.254,0.613,62,31,767,147.2,48,0,SUP-11,15,87.3,4691.41,6098.83,23.1,0.0,0,0.869,11.3,4.9,473.0,34,2.34,0.32,B,0.349,4.8,36,1
SKU-0066,2023-11-06,45,11,4,sports,mid,515,56,8.9,11.2,17.9,decreasing,0.307,0.613,31,15,339,41.0,9,0,SUP-03,10,76.3,1461.53,2265.37,35.5,0.0,0,0.857,17.1,3.9,752.0,28,3.37,4.64,A,0.438,2.2,0,1
SKU-0067,2023-11-06,45,11,4,books,budget,673,127,18.3,9.7,16.2,increasing,0.336,0.613,63,31,233,46.8,25,0,SUP-05,23,98.4,619.22,804.99,23.1,0.0,0,1.175,8.5,,1093.0,152,2.91,2.43,B,0.338,2.6,1,1
SKU-0068,2023-11-06,45,11,4,toys,mid,661,197,8.9,11.8,16.0,decreasing,0.317,0.613,67,38,91,144.1,57,0,SUP-12,17,67.6,177.23,274.71,35.5,0.0,0,0.842,1.8,4.7,1144.0,161,5.35,3.33,B,0.787,2.4,63,0
SKU-0069,2023-11-06,45,11,4,beauty,mid,887,137,14.0,10.7,13.0,stable,0.351,0.613,47,27,261,65.4,34,0,SUP-08,13,66.3,642.61,996.05,35.5,0.0,0,1.106,2.8,4.4,1161.0,3,3.97,1.52,A,0.309,0.8,43,0
SKU-0070,2023-11-06,45,11,4,home,premium,1393,49,20.2,12.5,12.7,increasing,0.302,0.613,18,9,584,16.4,59,0,SUP-04,5,96.6,785.41,1531.55,48.7,29.9,1,1.049,13.4,4.7,416.0,109,0.93,2.34,A,0.08,2.6,13,0
SKU-0071,2023-11-06,45,11,4,food,mid,708,41,13.3,15.3,13.1,stable,0.357,0.613,28,13,154,20.5,48,0,SUP-13,7,63.8,384.65,596.21,35.5,0.0,0,1.171,1.9,3.4,638.0,116,0.18,3.96,C,0.772,1.8,0,0
SKU-0072,2023-11-06,45,11,4,sports,budget,508,95,14.9,14.1,13.6,stable,0.338,0.613,56,30,186,42.6,22,0,SUP-08,13,74.2,428.77,557.4,23.1,16.3,1,0.974,17.8,3.5,669.0,162,1.73,4.28,A,0.543,2.4,0,1
SKU-0073,2023-11-06,45,11,4,food,mid,417,174,20.2,15.6,13.6,increasing,0.335,0.613,109,64,210,58.3,15,0,SUP-12,20,72.3,700.0,1085.0,35.5,0.0,0,0.907,8.7,3.7,1113.0,165,3.09,4.1,B,0.772,2.7,0,1
SKU-0074,2023-11-06,45,11,4,clothing,mid,627,138,9.5,17.2,13.6,decreasing,0.286,0.613,66,37,325,95.1,30,0,SUP-07,12,82.4,539.47,836.18,35.5,0.0,0,1.158,9.6,4.2,1193.0,196,1.49,1.7,A,0.265,1.6,6,1
SKU-0075,2023-11-06,45,11,4,electronics,budget,469,71,5.0,14.5,13.2,decreasing,0.278,0.613,88,43,1455,87.8,36,0,SUP-06,22,68.5,5712.23,7425.9,23.1,8.0,1,0.861,16.7,4.4,462.0,44,3.92,1.38,A,0.112,2.2,0,1
