date,day_of_week,month,quarter,week_of_year,hour_of_day,is_weekend,is_holiday,season,days_since_start,num_items,total_amount,avg_item_price,max_item_price,discount_pct,coupon_applied,promo_code,loyalty_points_used,loyalty_points_earned,tax_amount,net_amount,payment_method,transaction_type,receipt_issued,customer_type,customer_age_group,customer_gender,customer_tenure_days,purchase_frequency_pm,avg_basket_size_hist,customer_lifetime_value,distance_from_shop_km,referral_source,customer_segment,primary_category,num_categories_purchased,food_items_count,clothing_items_count,electronics_items_count,stationery_items_count,home_items_count,beauty_items_count,toys_items_count,perishable_pct,branded_items_pct,private_label_pct,high_margin_items_count,low_margin_items_count,items_on_promotion,staff_on_duty,cashier_experience_yrs,queue_length_at_entry,time_in_store_minutes,checkout_time_seconds,stock_replenished_today,store_footfall_today,promoter_present,weather_condition,temperature_celsius,local_event_nearby,competitor_sale_ongoing,payday_week,festival_period,school_term_active,transport_disruption,nearby_construction,social_media_promo_active,daily_revenue_so_far,daily_txn_count_so_far,daily_target_progress_pct,shop_operating_cost_daily,gross_margin_pct,inventory_value_today,cash_in_register,high_value_transaction
2023-12-23,5,12,4,51,14,1,0,winter,540,16,1858.53,116.16,205.89,13.4,1,0,216,18,334.54,1609.17,cash,exchange,1,returning,adult,M,23,2.4,44.83,1336.0,5.19,search,regular,clothing,5,3,3,1,2,1,2,1,18.8,37.8,55.3,3,4,3,7,5.4,12.0,11,105,0,241,0,sunny,13.0,0,0,0,0,0,0,0,0,8611.62,39,30.7,4698.0,29.9,333319.0,12329.0,1
2023-12-23,5,12,4,51,10,1,0,winter,540,7,1815.39,259.34,585.47,0.0,0,0,61,18,326.77,1815.39,card,sale,1,returning,adult,M,133,1.1,116.9,1660.0,0.56,friend,premium,clothing,5,1,3,1,0,1,1,0,14.3,29.2,53.2,4,3,2,4,9.4,7.0,5,166,0,243,1,rainy,19.0,0,0,0,0,0,0,0,0,14907.47,2,50.1,7107.0,30.6,327268.0,34914.0,0
2023-12-23,5,12,4,51,10,1,0,winter,540,5,1294.05,258.81,562.75,31.1,1,0,172,12,232.93,892.19,card,sale,1,vip,adult,F,974,11.2,281.31,38090.0,5.8,walk_in,budget,clothing,5,1,4,1,1,1,1,0,20.0,72.5,19.1,2,7,1,8,7.5,18.0,37,160,0,267,0,cloudy,10.3,1,0,0,0,0,0,0,0,9373.23,48,31.4,7060.0,39.2,395829.0,22113.0,0
2023-12-23,5,12,4,51,13,1,0,winter,540,16,2629.81,164.36,278.64,0.0,0,1,314,26,473.37,2629.81,card,sale,1,returning,senior,unknown,19,1.3,113.31,1881.0,2.55,social,premium,home,5,1,1,1,2,2,1,1,6.2,27.9,55.7,4,7,2,2,9.9,14.0,20,85,1,258,0,sunny,,0,0,0,0,0,0,0,0,4324.99,13,12.9,7226.0,19.9,583414.0,26145.0,1
2023-12-23,5,12,4,51,19,1,0,winter,540,3,1840.48,613.49,1381.74,0.0,0,0,469,18,331.29,1840.48,card,sale,1,loyal,adult,M,63,9.0,34.86,3800.0,1.26,walk_in,budget,clothing,2,0,2,0,0,1,0,0,0.0,47.7,35.7,2,4,0,6,6.2,18.0,33,96,1,276,0,sunny,17.6,0,0,0,0,0,0,0,0,16188.07,41,58.3,4346.0,22.4,710331.0,58922.0,1
2023-12-24,6,12,4,51,17,1,0,winter,541,5,1908.41,381.68,875.71,0.0,0,0,304,19,343.51,1908.41,card,sale,1,returning,senior,M,143,3.1,7.93,303.0,7.4,walk_in,regular,home,3,3,1,0,0,1,0,0,60.0,39.0,46.5,2,1,0,6,8.8,4.0,6,212,0,296,0,rainy,16.7,0,0,0,0,0,0,0,1,16928.59,31,53.1,6068.0,18.0,217918.0,57316.0,1
2023-12-24,6,12,4,51,19,1,0,winter,541,3,615.01,205.0,500.71,0.0,0,0,114,6,110.7,615.01,card,sale,1,loyal,adult,M,166,5.4,184.86,12164.0,7.51,ad,premium,food,5,3,1,0,0,1,2,1,100.0,67.3,27.7,4,4,0,6,5.7,19.0,34,256,0,304,0,sunny,12.9,0,0,0,0,0,0,0,1,24384.64,12,62.3,6048.0,30.5,755393.0,79133.0,0
2023-12-24,6,12,4,51,11,1,0,winter,541,15,5490.82,366.05,407.61,0.0,0,0,142,54,988.35,5490.82,wallet,sale,1,returning,senior,M,62,2.4,68.32,2036.0,2.1,walk_in,regular,electronics,5,1,0,3,2,0,2,1,6.7,75.5,18.5,4,2,5,3,1.6,8.0,39,272,0,327,0,sunny,17.9,0,0,0,0,0,0,0,0,17525.37,17,66.0,7153.0,9.5,655140.0,10326.0,1
2023-12-24,6,12,4,51,13,1,0,winter,541,16,1017.05,63.57,140.69,0.0,0,0,0,10,183.07,1017.05,upi,sale,1,new,adult,F,0,0.5,0.0,0.0,8.58,walk_in,regular,clothing,4,3,1,0,0,1,1,0,18.8,32.5,58.4,3,1,1,2,8.3,7.0,54,127,0,244,1,sunny,12.5,0,0,0,0,0,0,1,0,8078.95,13,23.3,4523.0,26.7,657061.0,58165.0,1
2023-12-24,6,12,4,51,15,1,0,winter,541,8,3980.12,497.52,994.62,10.3,1,0,0,39,716.42,3569.83,upi,sale,1,new,adult,F,0,0.7,0.0,0.0,4.92,social,regular,electronics,5,2,1,3,1,0,2,1,25.0,22.7,63.0,2,1,0,3,5.8,13.0,15,130,0,320,1,sunny,14.1,0,0,0,0,0,0,0,1,15826.4,6,49.8,7520.0,13.7,485810.0,58951.0,1
2023-12-24,6,12,4,51,14,1,0,winter,541,2,380.23,190.12,389.85,0.0,0,0,0,3,68.44,380.23,upi,sale,1,new,adult,M,0,0.7,0.0,0.0,0.55,social,budget,food,5,2,1,1,2,1,1,0,100.0,61.7,31.2,4,5,0,7,7.0,5.0,55,96,0,200,0,cloudy,10.1,0,0,0,0,0,0,0,1,23873.47,4,67.1,4611.0,34.3,620770.0,18685.0,0
2023-12-25,0,12,4,52,14,0,1,winter,542,4,1719.53,429.88,1027.57,0.0,0,0,65,17,309.52,1719.53,card,sale,1,vip,adult,F,706,11.4,346.61,47763.0,6.1,walk_in,budget,toys,5,2,0,1,1,1,0,3,50.0,67.8,26.1,2,1,1,3,4.0,,43,61,0,240,0,sunny,11.8,1,0,1,1,0,0,0,1,5662.67,41,18.4,6467.0,23.4,231977.0,11714.0,1
2023-12-25,0,12,4,52,13,0,1,winter,542,10,1205.43,120.54,127.59,19.6,1,0,497,12,216.98,969.25,card,sale,0,loyal,teen,F,36,4.2,96.58,4964.0,6.09,friend,premium,beauty,5,3,2,1,2,0,1,0,30.0,38.0,56.0,2,7,1,4,7.6,17.0,54,102,1,339,0,sunny,17.5,0,1,1,1,0,0,0,1,22619.94,20,68.8,5310.0,31.1,784552.0,73824.0,0
2023-12-25,0,12,4,52,9,0,1,winter,542,6,1672.88,278.81,594.67,0.0,0,0,0,16,301.12,1672.88,cash,sale,0,new,young_adult,M,0,0.1,0.0,0.0,6.36,search,premium,home,5,1,0,1,1,1,1,0,16.7,55.8,28.7,1,3,2,3,2.9,11.0,49,75,0,370,0,sunny,19.8,0,0,1,1,0,0,0,0,29127.0,16,85.5,6530.0,23.6,460115.0,14893.0,1
2023-12-25,0,12,4,52,19,0,1,winter,542,13,976.73,75.13,117.42,32.2,1,0,249,9,175.81,662.31,cash,sale,1,returning,young_adult,F,79,2.3,31.33,896.0,,search,budget,beauty,4,3,1,1,0,0,4,0,23.1,65.5,18.1,4,5,4,2,5.6,5.0,55,298,0,330,0,cloudy,13.3,0,0,1,1,0,0,0,1,12340.34,19,56.6,5527.0,39.4,394120.0,52825.0,0
2023-12-25,0,12,4,52,20,0,1,winter,542,14,797.2,56.94,108.47,0.0,0,1,199,7,143.5,797.2,cash,sale,1,loyal,young_adult,F,180,7.7,43.6,4072.0,8.07,walk_in,premium,food,3,6,0,0,1,0,1,0,42.9,26.7,63.3,0,5,1,2,2.0,12.0,18,275,0,334,1,cloudy,11.7,0,0,1,1,0,0,0,0,7933.46,49,32.8,4689.0,34.6,242877.0,44235.0,1
2023-12-25,0,12,4,52,9,0,1,winter,542,8,3646.7,455.84,617.02,0.0,0,0,363,36,656.41,3646.7,upi,return,1,returning,senior,M,148,1.4,92.08,1639.0,1.84,walk_in,regular,electronics,5,2,2,3,1,0,1,0,25.0,53.7,28.9,0,7,1,2,3.0,9.0,41,215,1,268,0,rainy,18.5,1,0,1,1,0,0,0,0,21600.89,17,63.9,7155.0,11.6,528072.0,46914.0,1
2023-12-25,0,12,4,52,13,0,1,winter,542,11,1673.82,152.17,218.61,0.0,0,0,280,16,301.29,1673.82,cash,sale,1,returning,adult,F,132,2.3,19.72,564.0,,walk_in,budget,clothing,4,2,4,0,2,0,0,1,18.2,28.0,58.1,2,1,1,6,2.7,,37,226,0,284,1,cloudy,17.9,0,0,1,1,0,0,0,0,9213.18,1,41.2,7890.0,41.7,247633.0,24124.0,1
2023-12-26,1,12,4,52,15,0,0,winter,543,2,417.29,208.64,401.57,33.8,1,0,134,4,75.11,276.18,upi,sale,1,loyal,young_adult,M,155,4.2,38.33,1970.0,6.51,ad,budget,beauty,5,2,1,1,1,0,1,0,100.0,74.7,17.8,0,5,0,8,6.7,18.0,57,248,0,170,0,cloudy,13.0,0,0,1,0,0,0,0,1,25852.79,37,85.5,4370.0,37.9,577791.0,10011.0,1
2023-12-26,1,12,4,52,18,0,0,winter,543,3,357.01,119.0,184.78,0.0,0,0,0,3,64.26,357.01,card,sale,1,new,adult,unknown,0,0.9,0.0,0.0,4.44,walk_in,premium,food,5,7,1,1,0,0,1,1,100.0,28.4,57.8,2,5,0,7,4.6,13.0,9,153,1,193,0,sunny,16.5,0,0,1,0,0,0,0,0,11323.92,23,32.8,4295.0,24.4,458665.0,11079.0,0
2023-12-26,1,12,4,52,20,0,0,winter,543,6,350.91,58.49,84.62,0.0,0,1,413,3,63.16,350.91,upi,sale,1,returning,young_adult,F,118,3.5,73.77,3172.0,9.34,friend,budget,food,3,7,1,0,0,0,2,0,100.0,24.6,68.9,3,6,0,6,9.3,9.0,25,86,1,189,0,rainy,15.8,0,0,1,0,0,0,0,0,4288.1,15,15.0,6515.0,19.8,232285.0,5390.0,0
2023-12-26,1,12,4,52,13,0,0,winter,543,3,235.1,78.37,82.58,0.0,0,0,0,2,42.32,235.1,cash,sale,0,new,adult,F,0,1.0,0.0,0.0,0.8,ad,premium,stationery,5,1,2,1,3,1,0,0,33.3,64.8,17.7,2,7,0,4,8.4,4.0,62,203,0,229,0,sunny,14.4,0,0,1,0,0,0,0,0,9712.25,27,34.7,4125.0,24.2,252139.0,21478.0,0
2023-12-26,1,12,4,52,17,0,0,winter,543,1,428.88,428.88,527.27,0.0,0,0,0,4,77.2,428.88,upi,sale,1,new,senior,M,0,0.2,0.0,0.0,7.77,walk_in,regular,food,5,6,0,1,1,1,0,1,100.0,40.4,47.7,4,0,0,4,4.9,12.0,31,63,0,213,1,cloudy,13.1,0,1,1,0,0,0,0,0,26831.75,39,85.0,6658.0,29.3,265825.0,9139.0,0
2023-12-26,1,12,4,52,20,0,0,winter,543,12,521.9,43.49,83.19,0.0,0,0,24,5,93.94,521.9,cash,sale,0,loyal,young_adult,M,217,4.1,206.81,10382.0,7.03,walk_in,regular,stationery,5,0,1,1,1,1,1,1,0.0,78.7,3.7,3,4,2,2,9.6,10.0,45,189,0,170,0,stormy,14.0,1,0,1,0,0,1,1,0,18228.22,2,54.2,4563.0,33.5,357086.0,20786.0,1
2023-12-26,1,12,4,52,18,0,0,winter,543,1,434.4,434.4,698.89,0.0,0,0,356,4,78.19,434.4,upi,sale,1,loyal,adult,F,260,8.1,76.62,7524.0,3.28,search,regular,food,4,5,0,0,1,1,1,0,100.0,72.8,10.0,2,5,0,6,8.6,5.0,52,186,0,195,0,sunny,13.6,0,0,1,0,0,0,0,0,10124.26,2,42.4,4478.0,32.4,461737.0,45181.0,0
2023-12-26,1,12,4,52,12,0,0,winter,543,5,334.07,66.81,69.76,26.9,1,1,273,3,60.13,244.27,cash,sale,1,vip,senior,F,882,18.4,108.7,24110.0,8.0,friend,regular,stationery,4,0,0,1,4,0,2,1,0.0,41.1,49.6,2,4,0,3,1.2,15.0,43,113,0,193,0,sunny,19.6,0,0,1,0,0,0,0,0,23954.32,36,71.3,6849.0,20.7,441316.0,34750.0,0
2023-12-27,2,12,4,52,18,0,0,winter,544,13,703.04,54.08,82.52,30.5,1,0,0,7,126.55,488.76,upi,sale,1,new,adult,F,0,1.0,0.0,0.0,0.77,walk_in,budget,beauty,5,3,1,0,2,1,1,1,23.1,39.4,41.2,2,7,4,5,0.4,16.0,16,89,0,104,0,sunny,12.7,0,0,1,0,0,0,0,0,10506.33,22,48.9,4617.0,18.3,464091.0,70727.0,1
2023-12-27,2,12,4,52,13,0,0,winter,544,4,3731.04,932.76,1443.86,0.0,0,0,22,37,671.59,3731.04,upi,sale,1,loyal,senior,M,151,7.4,83.0,7453.0,4.15,friend,premium,electronics,5,1,1,2,2,1,0,0,25.0,61.6,30.1,4,1,0,4,8.4,,53,60,0,148,0,rainy,13.4,0,1,1,0,0,0,0,0,12930.97,33,37.8,4691.0,8.1,248066.0,27674.0,1
2023-12-27,2,12,4,52,9,0,0,winter,544,4,586.82,146.71,197.24,0.0,0,0,68,5,105.63,586.82,upi,sale,1,vip,young_adult,F,694,10.2,238.54,29436.0,5.89,social,premium,food,3,2,1,0,2,0,0,0,50.0,31.0,55.6,2,0,1,6,5.8,19.0,37,96,1,264,0,cloudy,11.6,0,0,1,0,0,0,0,0,5626.11,8,17.1,7986.0,44.9,499684.0,68588.0,0
2023-12-27,2,12,4,52,18,0,0,winter,544,13,453.71,34.9,43.62,24.8,1,0,325,4,81.67,341.22,card,sale,1,returning,young_adult,M,75,2.3,39.97,1143.0,3.88,walk_in,budget,food,5,1,1,0,1,1,2,1,7.7,63.3,19.8,0,2,3,4,2.7,17.0,54,105,0,216,0,rainy,11.4,1,0,1,0,0,0,0,1,21727.5,19,81.9,4955.0,25.6,234047.0,33409.0,1
2023-12-27,2,12,4,52,19,0,0,winter,544,1,369.71,369.71,374.99,0.0,0,0,126,3,66.55,369.71,card,sale,1,vip,adult,M,780,13.9,232.03,38935.0,4.76,social,budget,food,5,2,1,1,1,1,1,1,100.0,66.2,22.7,0,6,0,7,4.7,19.0,23,276,0,264,0,cloudy,13.4,0,1,1,0,0,0,0,0,29059.24,17,86.0,6916.0,43.1,575035.0,57460.0,0
2023-12-27,2,12,4,52,13,0,0,winter,544,6,812.61,135.44,263.27,0.0,0,0,159,8,146.27,812.61,cash,sale,1,vip,young_adult,F,458,12.9,2.59,404.0,0.08,walk_in,budget,food,5,6,2,1,0,1,0,1,100.0,46.7,39.9,3,3,0,2,4.0,0.0,19,193,1,233,0,cloudy,12.4,0,0,1,0,0,0,1,0,4208.47,4,17.1,7149.0,21.9,624898.0,11936.0,0
2023-12-27,2,12,4,52,14,0,0,winter,544,10,4604.79,460.48,990.75,0.0,0,0,498,46,828.86,4604.79,card,sale,1,loyal,senior,F,506,10.0,96.22,11643.0,7.27,social,budget,electronics,5,1,2,1,1,1,0,1,10.0,75.6,19.2,1,5,3,6,5.1,3.0,29,110,1,252,0,sunny,15.4,0,0,1,0,0,0,0,1,4283.95,38,15.6,5591.0,9.1,653741.0,61135.0,1
2023-12-27,2,12,4,52,13,0,0,winter,544,2,1264.6,632.3,852.61,29.1,1,0,303,12,227.63,896.34,cash,sale,1,vip,adult,F,468,15.9,206.76,39656.0,8.74,social,budget,clothing,3,3,4,0,0,0,1,0,100.0,63.7,18.0,2,5,0,3,3.0,9.0,39,173,1,178,1,sunny,,0,1,1,0,0,0,0,1,4078.39,24,19.2,7032.0,40.4,609212.0,15695.0,1
2023-12-28,3,12,4,52,10,0,0,winter,545,12,555.35,46.28,68.85,0.0,0,0,40,5,99.96,555.35,upi,sale,1,returning,young_adult,M,19,1.4,115.96,2064.0,2.11,search,budget,food,4,7,1,0,0,1,2,0,58.3,67.9,23.1,4,6,1,5,5.0,12.0,16,87,0,233,0,rainy,19.2,0,1,1,0,0,0,0,0,23887.08,8,88.6,4011.0,24.4,556116.0,13587.0,0
2023-12-28,3,12,4,52,20,0,0,winter,545,8,412.48,51.56,121.14,0.0,0,1,238,4,74.25,412.48,card,sale,1,returning,adult,F,88,2.9,32.99,1181.0,9.21,ad,budget,food,3,1,1,0,1,0,0,0,12.5,59.1,24.7,4,2,2,5,4.2,12.0,23,181,0,200,0,cloudy,16.5,0,0,1,0,0,0,1,0,16689.84,47,52.7,7751.0,20.9,643666.0,72489.0,0
2023-12-28,3,12,4,52,9,0,0,winter,545,6,1621.93,270.32,662.17,10.4,1,0,168,16,291.95,1453.8,card,sale,0,vip,adult,unknown,286,16.3,224.39,44116.0,7.99,social,budget,toys,5,1,1,0,2,0,1,1,16.7,44.1,48.1,2,0,1,8,2.5,10.0,34,202,0,279,0,sunny,12.8,0,0,1,0,0,0,0,0,21926.77,26,72.3,4868.0,27.0,501954.0,31908.0,1
2023-12-28,3,12,4,52,15,0,0,winter,545,10,502.01,50.2,92.87,0.0,0,0,407,5,90.36,502.01,cash,sale,1,loyal,senior,M,246,4.8,209.56,12280.0,3.67,search,regular,food,3,4,0,0,1,0,0,1,40.0,58.7,35.1,2,4,2,3,1.3,6.0,42,66,0,152,0,sunny,12.3,0,0,1,0,0,0,1,1,14743.3,44,48.4,7504.0,28.6,447266.0,76843.0,1
2023-12-28,3,12,4,52,9,0,0,winter,545,1,484.88,484.88,775.25,0.0,0,0,0,4,87.28,484.88,upi,sale,1,new,young_adult,F,0,0.0,0.0,0.0,9.77,walk_in,regular,clothing,5,2,4,0,1,1,0,1,100.0,24.2,60.8,1,7,0,5,0.9,13.0,61,257,0,202,0,cloudy,18.2,1,0,1,0,0,0,0,0,14564.94,5,48.2,5292.0,34.7,521348.0,24883.0,1
2023-12-28,3,12,4,52,17,0,0,winter,545,11,913.77,83.07,205.99,22.4,1,0,48,9,164.48,708.65,cash,sale,1,returning,adult,F,166,1.5,196.21,,2.57,walk_in,budget,clothing,5,1,2,1,0,1,1,1,9.1,40.3,43.2,3,5,1,2,7.9,6.0,22,104,0,180,0,cloudy,19.2,0,0,1,0,0,0,1,0,13255.47,7,47.9,4296.0,18.4,252063.0,34937.0,1
2023-12-28,3,12,4,52,19,0,0,winter,545,8,318.02,39.75,43.22,29.7,1,0,0,3,57.24,223.47,wallet,sale,1,new,young_adult,M,0,0.5,0.0,0.0,9.78,walk_in,premium,food,3,7,0,1,0,1,0,0,87.5,27.2,61.1,3,5,1,3,1.7,,10,113,0,238,0,sunny,18.9,0,0,1,0,0,0,0,0,8821.07,2,27.7,7412.0,23.8,205933.0,6556.0,0
2023-12-28,3,12,4,52,16,0,0,winter,545,1,560.52,560.52,808.96,0.0,0,0,267,5,100.89,560.52,card,sale,0,loyal,senior,F,55,8.9,2.27,245.0,7.47,friend,regular,beauty,4,1,0,0,0,1,2,1,100.0,22.1,70.1,2,1,0,4,4.5,1.0,43,137,0,148,0,sunny,18.0,0,0,1,0,0,0,0,0,9609.11,31,31.6,7609.0,25.4,316203.0,68213.0,0
2023-12-28,3,12,4,52,16,0,0,winter,545,14,529.4,37.81,67.61,0.0,0,0,0,5,95.29,529.4,upi,sale,0,new,adult,F,0,0.2,0.0,0.0,1.84,social,regular,food,5,5,1,1,1,1,2,0,35.7,60.9,29.7,2,1,4,2,7.5,0.0,12,57,0,175,0,cloudy,19.7,0,0,1,0,0,0,0,0,4560.09,33,16.3,4530.0,30.1,269527.0,54256.0,1
2023-12-28,3,12,4,52,18,0,0,winter,545,8,247.25,30.91,42.35,0.0,0,0,155,2,44.5,247.25,wallet,sale,1,returning,young_adult,F,7,1.2,163.83,2523.0,9.26,walk_in,budget,stationery,4,2,0,0,1,1,2,0,25.0,75.4,19.5,4,2,1,7,5.3,,49,50,0,185,0,rainy,12.4,0,0,1,0,0,0,0,0,4157.52,43,10.7,7226.0,37.0,496524.0,54009.0,0
2023-12-28,3,12,4,52,20,0,0,winter,545,2,340.79,170.4,406.37,0.0,0,0,494,3,61.34,340.79,upi,sale,1,returning,adult,M,52,3.8,0.6,28.0,1.14,ad,premium,stationery,5,3,2,0,3,1,2,1,100.0,52.6,34.1,1,4,0,6,1.0,19.0,11,246,0,245,0,sunny,10.8,0,0,1,0,0,0,0,0,9760.07,10,42.7,7256.0,44.5,468557.0,22030.0,0
2023-12-28,3,12,4,52,19,0,0,winter,545,7,1498.44,214.06,382.9,0.0,0,1,0,14,269.72,1498.44,card,sale,1,new,adult,F,0,0.0,0.0,0.0,9.19,friend,regular,home,4,1,0,0,0,3,1,1,14.3,78.4,2.9,3,3,0,5,1.3,18.0,19,290,0,154,1,rainy,16.6,0,0,1,0,0,0,0,0,24239.24,33,84.2,6590.0,30.5,565400.0,68635.0,0
2023-12-29,4,12,4,52,11,0,0,winter,546,13,497.74,38.29,89.42,0.0,0,0,158,4,89.59,497.74,wallet,sale,1,vip,adult,F,523,10.5,15.12,1920.0,9.53,walk_in,regular,stationery,3,0,2,0,1,0,2,0,0.0,72.8,21.1,2,6,4,6,8.5,3.0,12,142,0,206,0,cloudy,,0,0,1,0,0,0,1,1,4943.59,18,17.0,6203.0,37.1,779989.0,6593.0,1
2023-12-29,4,12,4,52,15,0,0,winter,546,8,1000.78,125.1,187.13,0.0,0,0,269,10,180.14,1000.78,cash,sale,1,returning,young_adult,F,23,3.0,6.73,249.0,0.88,walk_in,budget,home,2,0,1,0,0,1,0,0,0.0,54.7,25.8,3,5,1,2,2.9,11.0,53,63,1,242,0,sunny,19.1,0,0,1,0,0,0,0,0,3787.86,20,12.7,7372.0,43.3,487307.0,18833.0,1
2023-12-29,4,12,4,52,18,0,0,winter,546,7,724.17,103.45,129.12,24.1,1,0,0,7,130.35,549.47,upi,sale,0,new,adult,M,0,0.1,0.0,0.0,4.81,walk_in,premium,clothing,4,2,4,0,0,1,1,0,28.6,47.4,33.4,3,1,2,3,5.1,,47,212,0,171,0,sunny,11.7,0,0,1,0,0,0,0,0,18055.09,12,63.5,7338.0,30.6,284283.0,55968.0,0
2023-12-29,4,12,4,52,12,0,0,winter,546,1,914.35,914.35,2170.67,0.0,0,0,0,9,164.58,914.35,upi,sale,0,new,adult,M,0,0.8,0.0,0.0,6.93,social,budget,clothing,4,0,3,1,0,1,0,1,0.0,57.5,32.9,2,5,0,4,3.6,16.0,15,67,0,192,1,cloudy,16.3,0,0,1,0,0,0,0,0,27267.95,21,69.2,4753.0,27.4,276037.0,64110.0,0
2023-12-29,4,12,4,52,17,0,0,winter,546,2,391.27,195.64,336.04,0.0,0,0,113,3,70.43,391.27,card,sale,1,loyal,young_adult,F,376,6.4,,11640.0,3.03,walk_in,premium,stationery,4,1,1,0,4,0,2,0,50.0,56.3,38.7,0,3,0,7,9.5,18.0,15,251,0,229,0,sunny,18.7,0,0,1,0,0,0,0,0,19611.84,2,53.2,6485.0,28.4,468083.0,72767.0,1
2023-12-29,4,12,4,52,9,0,0,winter,546,6,3807.38,634.56,1389.44,0.0,0,1,306,38,685.33,3807.38,upi,sale,1,returning,young_adult,F,108,1.0,223.77,2909.0,1.73,walk_in,budget,electronics,5,1,1,2,1,1,2,0,16.7,28.9,51.3,0,7,0,6,4.4,16.0,27,203,1,221,0,cloudy,15.7,0,0,1,0,0,0,0,1,23557.85,44,72.1,5562.0,9.6,731512.0,60134.0,1
2023-12-29,4,12,4,52,19,0,0,winter,546,5,3438.81,687.76,1013.16,0.0,0,0,350,34,618.99,3438.81,card,sale,1,returning,senior,unknown,127,2.5,115.1,3568.0,5.53,walk_in,budget,electronics,4,1,1,2,1,0,0,0,20.0,77.0,15.1,0,6,0,8,5.4,8.0,34,294,0,148,0,cloudy,20.0,0,0,1,0,0,0,0,1,9448.89,18,35.0,7285.0,12.9,346622.0,46322.0,1
2023-12-29,4,12,4,52,16,0,0,winter,546,11,554.98,50.45,58.73,0.0,0,0,23,5,99.9,554.98,upi,sale,1,returning,adult,M,76,2.8,73.38,2539.0,7.83,ad,premium,food,4,7,0,1,0,0,2,1,63.6,61.3,20.8,4,4,0,7,2.3,15.0,9,182,1,243,1,cloudy,18.4,0,0,1,0,0,0,0,0,8844.64,42,38.2,5970.0,28.8,525834.0,12917.0,1
2023-12-30,5,12,4,52,17,1,0,winter,547,8,747.0,93.38,182.12,14.2,1,0,279,7,134.46,640.82,cash,sale,1,vip,adult,F,1117,15.3,150.77,27832.0,6.76,friend,regular,food,4,6,2,1,0,0,1,0,75.0,42.9,38.5,2,3,2,4,5.6,18.0,41,82,0,330,1,cloudy,18.2,0,0,1,0,0,0,0,0,25602.03,33,71.5,6734.0,41.8,600138.0,69287.0,0
2023-12-30,5,12,4,52,18,1,0,winter,547,3,1432.31,477.44,665.98,11.9,1,0,323,14,257.82,1262.32,upi,sale,1,loyal,senior,M,363,8.8,25.57,2726.0,4.51,ad,premium,clothing,3,1,1,0,0,0,0,1,33.3,35.2,58.6,3,4,0,2,8.6,12.0,21,172,0,310,0,sunny,13.3,0,0,1,0,0,1,0,0,4884.24,43,15.3,4801.0,20.3,401630.0,45378.0,1
2023-12-30,5,12,4,52,11,1,0,winter,547,12,808.1,67.34,159.94,0.0,0,0,85,8,145.46,808.1,upi,sale,1,loyal,young_adult,F,498,6.4,,10506.0,9.38,walk_in,premium,food,5,3,1,0,1,1,1,1,25.0,63.0,18.5,1,1,2,7,2.0,7.0,44,255,0,295,0,stormy,10.7,0,0,1,0,0,0,1,0,9649.09,34,36.4,6218.0,19.3,451036.0,17107.0,1
2023-12-30,5,12,4,52,14,1,0,winter,547,17,2058.96,121.12,174.52,0.0,0,0,358,20,370.61,2058.96,card,return,1,returning,adult,F,15,3.2,92.49,3644.0,2.6,social,budget,clothing,5,3,1,1,2,1,2,0,17.6,47.0,33.0,3,1,2,6,2.9,1.0,52,161,0,347,0,sunny,18.3,0,0,1,0,0,0,0,1,12832.57,45,51.4,5313.0,25.9,308512.0,70597.0,1
2023-12-30,5,12,4,52,19,1,0,winter,547,15,1055.27,70.35,100.57,14.7,1,0,202,10,189.95,900.0,card,sale,0,vip,adult,M,801,15.3,96.44,17802.0,4.98,walk_in,budget,food,5,6,2,1,2,0,0,1,40.0,58.9,27.6,0,4,2,5,1.3,1.0,59,222,0,241,0,sunny,19.3,1,0,1,0,0,0,0,0,20420.81,14,64.0,7287.0,35.8,770428.0,79529.0,1
2023-12-30,5,12,4,52,10,1,0,winter,547,17,10022.48,589.56,1256.29,0.0,0,0,36,100,1804.05,10022.48,cash,sale,0,loyal,teen,M,186,9.6,89.91,,8.23,ad,regular,electronics,2,0,0,3,2,0,0,0,0.0,52.8,37.6,1,5,1,3,2.4,14.0,10,248,1,283,1,sunny,10.4,0,0,1,0,0,0,0,0,9240.88,33,26.0,4244.0,14.1,346976.0,48759.0,1
2023-12-30,5,12,4,52,18,1,0,winter,547,9,432.85,48.09,75.31,0.0,0,1,218,4,77.91,432.85,card,sale,0,returning,senior,F,34,3.6,45.43,2008.0,2.7,walk_in,regular,stationery,4,2,1,0,2,1,0,0,22.2,43.9,44.9,4,3,1,4,8.1,19.0,26,77,0,260,0,cloudy,18.6,0,0,1,0,0,0,1,0,11077.82,6,31.6,7689.0,24.5,546740.0,45894.0,0
2023-12-30,5,12,4,52,12,1,0,winter,547,7,6404.49,914.93,1111.11,0.0,0,1,192,64,1152.81,6404.49,card,sale,1,vip,adult,F,216,16.8,128.67,26069.0,8.32,ad,regular,electronics,5,3,1,1,2,1,1,0,42.9,57.4,22.6,1,3,1,6,1.6,17.0,9,40,0,295,0,cloudy,13.2,0,0,1,0,0,0,0,0,26703.65,36,77.2,6311.0,10.9,212613.0,15363.0,1
